file,doc,rpm,Fx_mean,Fx_std,Fx_min,Fx_max,Fx_range,Fx_rms,Fx_skew,Fx_kurtosis,Fx_slope,Fx_energy,Fx_crest,Fx_impulse,Fx_shape,Fx_clearance,Fy_mean,Fy_std,Fy_min,Fy_max,Fy_range,Fy_rms,Fy_skew,Fy_kurtosis,Fy_slope,Fy_energy,Fy_crest,Fy_impulse,Fy_shape,Fy_clearance,Fz_mean,Fz_std,Fz_min,Fz_max,Fz_range,Fz_rms,Fz_skew,Fz_kurtosis,Fz_slope,Fz_energy,Fz_crest,Fz_impulse,Fz_shape,Fz_clearance,force_magnitude_mean,force_magnitude_std,Fx_dom_freq,Fy_dom_freq,Fz_dom_freq,Fx_fft_peak,Fy_fft_peak,Fz_fft_peak,harmonic_amplitude_ratio,near_harmonic,label_naive,label_physics,label
T1_1000doc_250RPM_02-02-2024.csv,1000.0,250,67.45728767489413,54.370444685829256,-46.04398537963629,180.42654402196408,226.47052940160037,86.6408155304891,-0.23624443484370694,-0.9777578721340037,-3.456766386451901e-05,75066309.15788242,2.0824659015181077,2.468888449672564,1.185560084260086,2.8743413601554244,26.324127736663794,15.496068090745105,-17.730038837194442,93.71436354637146,111.4444023835659,30.54648633426111,0.45475332582703926,0.06469984789305627,2.5230875616520192e-05,9330878.273692008,3.0679261280948342,3.5368321258081195,1.1528413586687216,3.9187450575102543,92.123114138665,126.93624030503118,-97.19114319980145,323.4154607832432,420.60660398304464,156.84220497487954,0.15578654544001608,-1.4350801474591675,4.370538738039122e-05,245994772.61382127,2.062043573252765,2.579510192575428,1.250948440680323,3.0789227987502645,162.29700002288715,81.84668464947454,189.0,189.0,94.0,182646.65334808844,50964.59257523169,617572.7983680799,9.199612602156966,False,0,0,0
T1_1000doc_250RPM_02-02-2024.csv,1000.0,250,67.99818138474153,52.37530278434364,-44.09165040537715,174.56954803407194,218.6611984394491,85.83079292062892,-0.2643047244045935,-0.9872305949525759,0.00022118297292025117,73669250.13383883,2.033880173931321,2.3998218042906956,1.17992290551318,2.777762477530174,26.972264907345373,15.158376280254695,-11.864543935656547,89.80402814388276,101.6685720795393,30.93993286492075,0.4400893437613428,0.0641824027162552,8.142110030699851e-05,9572794.45685803,2.902528216074485,3.3140307536266813,1.14177382851035,3.640453687488055,92.6701948844789,124.78696455358595,-99.13839583098888,317.5737028896809,416.71209872066976,155.43343122515572,0.16521163617744158,-1.4324465981368775,0.0003781523919717781,241595515.42425212,2.043149278675153,2.5657083058427723,1.2557615503779853,3.071473835188738,160.9802085293023,81.05016016860942,189.0,189.0,94.0,178056.7866284164,49889.70310519966,597806.0786028656,7.847512643838552,False,0,0,0
T1_1000doc_250RPM_02-02-2024.csv,1000.0,250,67.90251710222465,51.047283248249265,-40.186986413449056,174.56954803407194,214.756534447521,84.9504382322122,-0.27216721642699016,-0.9732027930712897,-0.0002849521389819789,72165769.55844902,2.0549575925304318,2.41699031884946,1.1761752785726485,2.7840717599682976,27.558130071905342,14.670101645965515,-11.864543935656547,91.75919286251067,103.62373679816722,31.219583843527026,0.463691712938952,0.18383486050155273,0.00012663921594917107,9746624.153630137,2.9391549010521403,3.321122689590901,1.1299583728649436,3.6130474148614,92.41675993868385,123.16813519753312,-99.13839583098888,317.5737028896809,416.71209872066976,153.98456755662926,0.17269365330118347,-1.4287734055933703,-0.00029165412156161133,237112470.4560212,2.062373573721212,2.5961585002834298,1.2588206779623787,3.11428506798775,159.42639513651054,80.53391180482444,189.0,189.0,94.0,173655.2071282467,47542.25349604299,596173.8271066766,8.59381917791173,False,0,0,0
T1_1000doc_250RPM_02-02-2024.csv,1000.0,250,65.24334299856113,49.69443333473376,-41.16315241143108,161.8793900603056,203.04254247173668,82.01359954354031,-0.29249293488981076,-0.9560592511742287,-0.0006907392849331887,67262305.10088195,1.9738115502949636,2.3183033938976076,1.1745312735408624,2.66882238725066,26.71046831791074,14.490250913468499,-7.954214498400688,91.75919286251067,99.71340736091136,30.38776874496362,0.39065112588541295,-0.06951670370879537,-0.0004630350357989305,9234164.89297388,3.019609423535533,3.4265836107988266,1.1347770953724157,3.749508704727895,91.34207116229469,121.16219292701405,-90.3757589906454,312.7055713117123,403.0813303023577,151.73546374892283,0.1658721861404648,-1.430232720086493,-0.0003316119916131894,230236509.59100676,2.060860154809605,2.592258046042402,1.2578524748477613,3.1099193613361584,156.1914173029811,79.23092274719683,283.0,189.0,94.0,172163.53854522476,49307.80209409653,613151.3405099628,8.493155464870416,False,0,0,0
T1_1000doc_250RPM_02-02-2024.csv,1000.0,250,62.206295002698084,48.79759001658442,-45.06781938165427,161.8793900603056,206.94720944195987,79.06217761603433,-0.32796742441657173,-0.9352718302034408,-0.0004842933347524392,62508279.29389361,2.047494705325134,2.3999478746641483,1.172138745180807,2.75655467900062,25.04632968609312,14.365366979650775,-9.909379217028617,81.98336926937104,91.89274848639965,28.87355882471903,0.3007928445936892,-0.40097554640104827,-0.00032246782048004827,8336823.992045103,2.8393926002354792,3.2580281132111724,1.14743840388292,3.611733664942658,90.10624720942609,119.88464537335386,-90.3757589906454,305.89018710255624,396.26594609320165,149.9715439090397,0.15923332626924297,-1.429621164960802,-0.0004088205980612582,224914639.8246102,2.0396548513768975,2.5616352236651507,1.2559160300753254,3.0709848697141475,153.35709371330867,77.83043183011618,283.0,189.0,94.0,176482.1727211471,52779.26114722721,621223.9173854457,8.56840429998829,False,0,0,0
T1_1000doc_250RPM_02-02-2024.csv,1000.0,250,61.47573232278851,47.66609627424052,-45.06781938165427,151.14156408250332,196.20938346415758,77.79024616652342,-0.3943488716891107,-0.9330338719218423,0.00030087806203301076,60513223.986483105,1.9429372129631621,2.262782243015098,1.164619334025798,2.5792270938420576,24.90066989391004,13.759676029227585,-9.909379217028617,86.87128106594086,96.78066028296948,28.449464768160016,0.3081177485979087,-0.34081032087582486,0.00015856918747102347,8093720.455947781,3.0535295399710014,3.4756204997694735,1.1382305146464968,3.8212934520091895,88.53909817735972,117.34083950689545,-87.45488004386425,298.1011765778065,385.55605662167073,146.99675003973093,0.16237629665788617,-1.4280649655294904,-1.940026128389216e-06,216080445.22243136,2.0279439953416274,2.549475856786673,1.257172714159292,3.0591225282310512,150.8314600641207,75.62148915098,283.0,189.0,94.0,172433.08721745,50014.49889422706,608591.4086312791,11.766523461019109,False,0,1,1
T1_1000doc_250RPM_02-02-2024.csv,1000.0,250,62.02414242611579,46.66170790039711,-43.11548440739513,147.23690009057523,190.35238449797038,77.61642369935038,-0.4072919692471678,-0.9225006127653272,6.322686067042031e-06,60243092.2787708,1.8969812453727826,2.2023478892684483,1.160975046348261,2.4992004775312067,25.653506151836993,13.464288697635258,-6.976632139086723,86.87128106594086,93.84791320502758,28.972218555292013,0.3545356015681477,-0.26771808166712585,0.000108636779382982,8393894.480156068,2.9984338582891543,3.3805454851050447,1.1274370704424728,3.6780576602285495,87.94216784642515,116.08761990572428,-83.56036884039641,309.7846923649311,393.3450612053275,145.63708449740653,0.16913665087404225,-1.4287082154146613,7.581981215034837e-05,212101603.80904728,2.12710034284192,2.678520595258543,1.2592356558411795,3.2180884780062864,149.92792390094692,74.80291900420252,189.0,189.0,94.0,163891.55862661987,50247.72620660302,594794.2954027018,11.102081605644516,False,0,1,1
T1_1000doc_250RPM_02-02-2024.csv,1000.0,250,62.85300509005759,46.44862185136601,-37.258488419502974,149.18923208653928,186.44772050604226,78.15353300230261,-0.3994693454734444,-0.9301204394032885,9.158377151037629e-05,61079747.20742002,1.9089249884857256,2.215443606781607,1.1605713268697009,2.5121264200921,26.384542326217737,13.427545099285071,-8.931796857714653,86.87128106594086,95.80307792365552,29.604780714562136,0.3857101498316258,-0.05727366669807399,0.00012515963050295658,8764430.4115731,2.934366645155058,3.287629000050676,1.1203879397548668,3.55584683576146,88.58992147979683,115.56686723528934,-83.56036884039641,309.7846923649311,393.3450612053275,145.61550394918652,0.17137577612974625,-1.4272145049552383,6.0798999988706495e-05,212038749.90375555,2.1274155839410653,2.6829052915406653,1.261110105516172,3.2287660490993058,150.25494139782893,74.91158346884588,283.0,189.0,94.0,162900.25337449356,48292.177422599685,587868.9131657105,8.944834151035234,False,0,0,0
T1_1000doc_250RPM_02-02-2024.csv,1000.0,250,63.893598196962884,46.11972469921082,-37.258488419502974,149.18923208653928,186.44772050604226,78.79987878725407,-0.39877608525100755,-0.9392062667110288,-2.9612665612139177e-05,62094208.96885935,1.893267278866306,2.195002628985639,1.1593728225736901,2.4862363358051787,27.21597621165895,13.237490030395048,-8.931796857714653,86.87128106594086,95.80307792365552,30.26450897434806,0.36764888577887045,0.025905145009002872,0.00012029541755754281,9159405.034583943,2.870401140146441,3.1878213790082093,1.1105839300375886,3.42227033517198,89.87218743495121,114.44435976021856,-83.56036884039641,301.99568184018136,385.55605068057775,145.51467814371628,0.1657066910934127,-1.4307023216923336,-3.7214987915371504e-05,211745215.55269337,2.075362332464619,2.6200167076545786,1.2624382097863118,3.1591637355429647,150.59593910920202,74.9716351657824,189.0,189.0,94.0,158778.80913920858,45929.0555378492,576142.6629709314,7.205519799379025,False,0,0,0
T1_1000doc_250RPM_02-02-2024.csv,1000.0,250,64.00663822180945,46.45484021602788,-36.28232242152095,149.18923208653928,185.47155450806022,79.0879378663667,-0.39313535435662206,-0.9579848428990605,-9.074700303709306e-05,62549019.1595428,1.8863715012853328,2.1909293925835787,1.161451702960274,2.48998280187536,27.80809791418644,13.277729500389327,-4.043884688317776,81.00578691005707,85.04967159837484,30.8153924247362,0.34247480299386457,-0.06774037777646491,6.638017019598397e-05,9495884.102904892,2.6287442909548,2.910592102107279,1.1072176598242303,3.118139257054716,90.88271425024101,114.88924064972483,-87.45488004386425,301.99568184018136,389.4505618840456,146.4896083910437,0.16085958138738354,-1.4319309006901353,0.00021433073489094418,214592053.6656134,2.061550202482794,2.600922908826623,1.2616345242013725,3.1341894106923425,151.62543568901523,75.32212785710735,283.0,283.0,94.0,164190.529888956,46019.02015447832,589179.574946284,7.078713276594892,False,0,0,0
